flight_id,flight_number,flight_date,actual_flight_date,airline,status,delayed_flag,delay_int,total_passengers,baggage_weight,bike_bags,revenue_from_baggage,origin,destination,route_distance,ac_subtype,aircraft_manufacturer,fuel_efficiency,capacity,is_cancelled,is_delayed,month,day_of_week_num,day_of_week,rev_per_pax,rev_per_km,load_factor,fuel_efficiency_per_pax_km,avg_baggage_per_pax,passenger_density_per_km,bike_bag_pct
AAAA756,BA2007,2023-01-20,2023-01-20,BA,Cancelled,,,62,0,2000,87013,London,Madrid,1460,73H,Boeing,0.03374483,440.0,1,0,1.0,5.0,Friday   ,1403.4354838709678,59.597945205479455,0.1409090909090909,0.7946363193548387,0.0,0.04246575342465753,3225.8064516129034
AAAA386,BA504,2023-01-20,2023-01-20,BA,Cancelled,,,105,0,1160,43412,Dammam,London,4705,789,Boeing,0.02456933,550.0,1,0,1.0,5.0,Friday   ,413.44761904761907,9.226780021253985,0.19090909090909092,1.1009399776190476,0.0,0.022316684378320937,1104.7619047619048
AAAA581,BA1702,2023-01-21,2023-01-21,BA,Completed,N,0.0,163,414,28,61353,Aberdeen,London,703,295,Boeing,0.04320443,400.0,0,0,1.0,6.0,Saturday ,376.39877300613495,87.27311522048365,0.4075,0.18633567049079755,2.539877300613497,0.23186344238975817,17.177914110429448
AAAA953,BA1730,2023-01-21,2023-01-21,BA,Scheduled,,,87,0,2000,450,Aarhus,London,583,73J,Boeing,0.02430067,330.0,0,0,1.0,6.0,Saturday ,5.172413793103448,0.7718696397941681,0.2636363636363636,0.1628424208045977,0.0,0.14922813036020582,2298.8505747126437
AAAA900,BA1730,2023-01-21,2023-01-21,BA,Scheduled,,,93,972,13,8400,Aarhus,London,583,789,Boeing,0.02456933,550.0,0,0,1.0,6.0,Saturday ,90.3225806451613,14.408233276157805,0.1690909090909091,0.15402063860215054,10.451612903225806,0.1595197255574614,13.978494623655912
AAAA802,BA894,2023-01-21,2023-01-21,BA,Cancelled,,,373,1728,2360,129263,London,Panama City,8812,789,Boeing,0.02456933,550.0,1,0,1.0,6.0,Saturday ,346.5495978552279,14.668974126191557,0.6781818181818182,0.5804421875603217,4.632707774798928,0.0423286427598729,632.7077747989276
AAAA570,BA907,2023-01-21,2023-01-21,BA,Completed,N,0.0,77,1386,720,48765,Oranjestad,Kralendijk,193,73W,Boeing,0.041417,189.0,0,0,1.0,6.0,Saturday ,633.3116883116883,252.66839378238342,0.4074074074074074,0.10381144155844156,18.0,0.39896373056994816,935.0649350649351
AAAA991,BA1516,2023-01-22,2023-01-22,BA,Scheduled,,,106,1908,16,100,London,Edinburgh,665,E90,Embraer,0.03912337,380.0,0,0,1.0,0.0,Sunday   ,0.9433962264150944,0.15037593984962405,0.2789473684210526,0.24544378349056603,18.0,0.1593984962406015,15.09433962264151
AAAA633,BA1738,2023-01-22,2023-01-22,BA,Cancelled,,,138,900,520,20600,London,Glasgow,717,,,,,1,0,1.0,0.0,Sunday   ,149.2753623188406,28.73082287308229,,,6.521739130434782,0.19246861924686193,376.81159420289856
AAAA489,BA2004,2023-01-22,2023-01-22,BA,Scheduled,,,81,648,0,43559,Madrid,London,1460,73W,Boeing,0.041417,189.0,0,0,1.0,0.0,Sunday   ,537.7654320987655,29.834931506849315,0.42857142857142855,0.7465286419753087,8.0,0.05547945205479452,0.0
AAAA920,BA933,2023-01-22,2023-01-22,BA,Cancelled,,,373,1620,26,3900,Port of Spain,London,0,295,Boeing,0.04320443,400.0,1,0,1.0,0.0,Sunday   ,10.455764075067025,,0.9325,,4.343163538873995,,6.970509383378016
AAAA268,BA1378,2023-01-23,2023-01-23,BA,Cancelled,,,0,1782,48,7750,Helsinki,London,1521,295,Boeing,0.04320443,400.0,1,0,1.0,1.0,Monday   ,,5.095332018408942,0.0,,,0.0,
AAAA416,BA1390,2023-01-23,2023-01-23,BA,Completed,N,0.0,152,2430,18,40512,Linköping,London,957,73W,Boeing,0.041417,189.0,0,0,1.0,1.0,Monday   ,266.5263157894737,42.33228840125392,0.8042328042328042,0.2607636118421053,15.986842105263158,0.1588296760710554,11.842105263157894
AAAA361,BA1707,2023-01-23,2023-01-23,BA,Completed,N,0.0,48,1674,11,18503,London,Aberdeen,703,E75,Embraer,0.06596092,88.0,0,0,1.0,1.0,Monday   ,385.4791666666667,26.320056899004268,0.5454545454545454,0.9660526408333333,34.875,0.06827880512091039,22.916666666666664
AAAA398,BA2007,2023-01-23,2023-01-23,BA,Completed,N,0.0,106,2430,6,0,London,Madrid,1460,73W,Boeing,0.041417,189.0,0,0,1.0,1.0,Monday   ,0.0,0.0,0.5608465608465608,0.5704605660377359,22.92452830188679,0.07260273972602739,5.660377358490567
AAAA338,BA499,2023-01-23,2023-01-23,BA,Cancelled,,,98,6768,0,3800,London,Riyadh,4639,332,Airbus,1.64350667,406.0,1,0,1.0,1.0,Monday   ,38.775510204081634,0.8191420564776891,0.2413793103448276,77.79823920540817,69.06122448979592,0.02112524250916146,0.0
AAAA419,BA505,2023-01-23,2023-01-23,BA,Cancelled,,,27,1674,480,45753,London,Dubai,5168,332,Airbus,1.64350667,406.0,1,0,1.0,1.0,Monday   ,1694.5555555555557,8.8531346749226,0.0665024630541872,314.57935076148146,62.0,0.005224458204334365,1777.7777777777778
AAAA621,BA545,2023-01-23,2023-01-23,BA,Scheduled,,,65,1746,29,0,London,Tel Aviv,3311,789,Boeing,0.02456933,550.0,0,0,1.0,1.0,Monday   ,0.0,0.0,0.11818181818181818,1.2515238712307692,26.861538461538462,0.019631531259438235,44.61538461538462
AAAA195,BA905,2023-01-23,2023-01-23,BA,Cancelled,,,90,2772,11,175471,Panama City,London,8812,295,Boeing,0.04320443,400.0,1,0,1.0,1.0,Monday   ,1949.6777777777777,19.912732637312754,0.225,4.2301937462222226,30.8,0.010213345438039038,12.222222222222221
AAAA265,BA1394,2023-01-24,2023-01-24,BA,Cancelled,,,54,6714,13,51112,London,Linköping,957,,,,,1,0,1.0,2.0,Tuesday  ,946.5185185185185,53.4085684430512,,,124.33333333333333,0.05642633228840126,24.074074074074073
AAAA774,BA1398,2023-01-24,2023-01-24,BA,Completed,N,0.0,0,0,480,163403,London,Bergen,888,73J,Boeing,0.02430067,330.0,0,0,1.0,2.0,Tuesday  ,,184.01238738738738,0.0,,,0.0,
AAAA912,BA1401,2023-01-24,2023-01-24,BA,Scheduled,,,188,2430,6,29995,London,Chicago,6612,,,,,0,0,1.0,2.0,Tuesday  ,159.54787234042553,4.536448880822746,,,12.925531914893616,0.028433151845130067,3.1914893617021276
AAAA677,BA544,2023-01-24,2023-01-24,BA,Scheduled,,,71,1386,1160,0,Muscat,Kuwait City,1201,E75,Embraer,0.06596092,88.0,0,0,1.0,2.0,Tuesday  ,0.0,0.0,0.8068181818181818,1.1157614777464788,19.52112676056338,0.059117402164862616,1633.8028169014085
AAAA451,BA891,2023-01-24,2023-01-24,BA,Cancelled,,,145,1332,680,14700,London,Quito,9551,73J,Boeing,0.02430067,330.0,1,0,1.0,2.0,Tuesday  ,101.37931034482759,1.5391058527902837,0.4393939393939394,1.6006599942758621,9.186206896551724,0.015181656371060621,468.96551724137925
AAAA453,BA1526,2023-01-25,2023-01-25,BA,Cancelled,,,54,0,920,78708,London,Edinburgh,665,,,,,1,0,1.0,3.0,Wednesday,1457.5555555555557,118.3578947368421,,,0.0,0.081203007518797,1703.703703703704
AAAA514,BA1723,2023-01-25,2023-01-25,BA,Completed,Y,1.0,27,1116,720,12556,Nantes,London,732,772,Boeing,0.02009067,220.0,0,1,1.0,3.0,Wednesday,465.037037037037,17.153005464480874,0.12272727272727273,0.5446803866666666,41.333333333333336,0.036885245901639344,2666.666666666667
AAAA330,BA1738,2023-01-25,2023-01-25,BA,Cancelled,,,135,1566,0,57092,London,Glasgow,717,295,Boeing,0.04320443,400.0,1,0,1.0,3.0,Wednesday,422.9037037037037,79.62622036262204,0.3375,0.2294635282222222,11.6,0.18828451882845187,0.0
AAAA162,BA2338,2023-01-25,2023-01-25,BA,Completed,N,0.0,372,0,33,12556,London,Budapest,1166,,,,,0,0,1.0,3.0,Wednesday,33.75268817204301,10.768439108061749,,,0.0,0.3190394511149228,8.870967741935484
AAAA722,BA2351,2023-01-25,2023-01-25,BA,Scheduled,,,135,2196,1160,63659,Krakow,London,1073,,,,,0,0,1.0,3.0,Wednesday,471.54814814814813,59.328052190121156,,,16.266666666666666,0.12581547064305684,859.2592592592594
AAAA848,BA542,2023-01-25,2023-01-25,BA,Cancelled,,,372,1242,1160,38100,Dubai,London,5168,E90,Embraer,0.03912337,380.0,1,0,1.0,3.0,Wednesday,102.41935483870968,7.372291021671827,0.9789473684210527,0.5435203660215053,3.338709677419355,0.07198142414860681,311.8279569892473
AAAA896,BA545,2023-01-25,2023-01-25,BA,Scheduled,,,127,6714,0,43412,London,Tel Aviv,3311,789,Boeing,0.02456933,550.0,0,0,1.0,3.0,Wednesday,341.8267716535433,13.111446692842042,0.2309090909090909,0.6405437136220472,52.86614173228347,0.03835699184536394,0.0
AAAA989,BA907,2023-01-25,2023-01-25,BA,Cancelled,,,0,414,360,0,Oranjestad,Kralendijk,193,295,Boeing,0.04320443,400.0,1,0,1.0,3.0,Wednesday,,0.0,0.0,,,0.0,
AAAA545,BA1712,2023-01-26,2023-01-26,BA,Cancelled,,,138,1242,1160,11456,London,Aberdeen,703,332,Airbus,1.64350667,406.0,1,0,1.0,4.0,Thursday ,83.01449275362319,16.295874822190612,0.3399014778325123,8.372356442101449,9.0,0.19630156472261737,840.5797101449275
AAAA873,BA2007,2023-01-26,2023-01-26,BA,Completed,N,0.0,90,1224,640,18447,London,Madrid,1460,332,Airbus,1.64350667,406.0,0,0,1.0,4.0,Thursday ,204.96666666666667,12.634931506849314,0.22167487684729065,26.661330424444444,13.6,0.06164383561643835,711.1111111111111
AAAA286,BA2341,2023-01-26,2023-01-26,BA,Cancelled,,,188,1458,26,17268,Basel,London,560,E75,Embraer,0.06596092,88.0,1,0,1.0,4.0,Thursday ,91.85106382978724,30.835714285714285,2.1363636363636362,0.19647933617021276,7.75531914893617,0.3357142857142857,13.829787234042554
AAAA982,BA499,2023-01-26,2023-01-26,BA,Completed,N,0.0,87,2160,23,10056,London,Riyadh,4639,789,Boeing,0.02456933,550.0,0,0,1.0,4.0,Thursday ,115.58620689655173,2.167708557878853,0.15818181818181817,1.3100818605747127,24.82758620689655,0.01875404181935762,26.436781609195403
AAAA244,BA504,2023-01-26,2023-01-26,BA,Completed,N,0.0,188,72,0,11215,Dammam,London,4705,295,Boeing,0.04320443,400.0,0,0,1.0,4.0,Thursday ,59.65425531914894,2.383634431455898,0.47,1.0812598039893617,0.3829787234042553,0.03995749202975558,0.0
AAAA869,BA1310,2023-01-27,2023-01-27,BA,Scheduled,,,148,1674,720,10900,Stockholm,London,1153,772,Boeing,0.02009067,220.0,0,0,1.0,5.0,Friday   ,73.64864864864865,9.45359930615785,0.6727272727272727,0.1565171791216216,11.31081081081081,0.12836079791847355,486.4864864864865
AAAA311,BA1517,2023-01-27,2023-01-27,BA,Cancelled,,,0,1386,0,73759,Edinburgh,London,665,E90,Embraer,0.03912337,380.0,1,0,1.0,5.0,Friday   ,,110.91578947368421,0.0,,,0.0,
AAAA836,BA922,2023-01-27,2023-01-27,BA,Completed,N,0.0,89,1224,1240,10559,Kralendijk,London,0,73H,Boeing,0.03374483,440.0,0,0,1.0,5.0,Friday   ,118.64044943820225,,0.20227272727272727,,13.752808988764045,,1393.258426966292
AAAA245,BA933,2023-01-27,2023-01-27,BA,Cancelled,,,99,1260,0,15158,Port of Spain,London,0,789,Boeing,0.02456933,550.0,1,0,1.0,5.0,Friday   ,153.11111111111111,,0.18,,12.727272727272727,,0.0
AAAA578,BA955,2023-01-27,2023-01-27,BA,Scheduled,,,106,4752,2000,29995,Manila,Bangkok,2187,73H,Boeing,0.03374483,440.0,0,0,1.0,5.0,Friday   ,282.97169811320754,13.715134887974394,0.2409090909090909,0.6962258793396227,44.83018867924528,0.04846822130772748,1886.7924528301887
AAAA852,BA1401,2023-01-28,2023-01-28,BA,Cancelled,,,95,1566,800,10550,London,Chicago,6612,789,Boeing,0.02456933,550.0,1,0,1.0,6.0,Saturday ,111.05263157894737,1.5955837870538414,0.17272727272727273,1.710025368,16.48421052631579,0.014367816091954023,842.1052631578947
AAAA812,BA1516,2023-01-28,2023-01-28,BA,Cancelled,,,372,72,18,3900,London,Edinburgh,665,73W,Boeing,0.041417,189.0,1,0,1.0,6.0,Saturday ,10.483870967741936,5.864661654135339,1.9682539682539681,0.07403845430107527,0.1935483870967742,0.5593984962406015,4.838709677419355
AAAA768,BA1517,2023-01-28,2023-01-28,BA,Scheduled,,,170,972,680,0,Edinburgh,London,665,73H,Boeing,0.03374483,440.0,0,0,1.0,6.0,Saturday ,0.0,0.0,0.38636363636363635,0.132001835,5.7176470588235295,0.2556390977443609,400.0
AAAA705,BA1752,2023-01-28,2023-01-28,BA,Scheduled,,,120,0,480,73759,London,Humberside,370,E75,Embraer,0.06596092,88.0,0,0,1.0,6.0,Saturday ,614.6583333333333,199.34864864864866,1.3636363636363635,0.20337950333333332,0.0,0.32432432432432434,400.0
AAAA831,BA1753,2023-01-28,2023-01-28,BA,Cancelled,,,152,3294,0,0,Humberside,London,370,73W,Boeing,0.041417,189.0,1,0,1.0,6.0,Saturday ,0.0,0.0,0.8042328042328042,0.10081769736842106,21.67105263157895,0.41081081081081083,0.0
AAAA816,BA1771,2023-01-28,2023-01-28,BA,Scheduled,,,376,1242,880,45753,London,Valencia,1481,789,Boeing,0.02456933,550.0,0,0,1.0,6.0,Saturday ,121.68351063829788,30.89331532748143,0.6836363636363636,0.09677440885638298,3.3031914893617023,0.2538825118163403,234.04255319148936
AAAA239,BA886,2023-01-28,2023-01-28,BA,Cancelled,,,145,1746,14,59002,London,Kigali,6486,73W,Boeing,0.041417,189.0,1,0,1.0,6.0,Saturday ,406.9103448275862,9.096823928461301,0.7671957671957672,1.8526252551724138,12.041379310344828,0.022355843354918286,9.655172413793103
AAAA811,BA891,2023-01-28,2023-01-28,BA,Scheduled,,,373,900,720,9916,London,Quito,9551,,,,,0,0,1.0,6.0,Saturday ,26.58445040214477,1.0382158936237043,,,2.4128686327077746,0.03905350225107319,193.02949061662198
AAAA493,BA2354,2023-01-29,2023-01-29,BA,Cancelled,,,373,1674,0,0,London,Krakow,1073,772,Boeing,0.02009067,220.0,1,0,1.0,0.0,Sunday   ,0.0,0.0,1.6954545454545455,0.057794340241286865,4.487935656836461,0.34762348555452005,0.0
AAAA108,BA1310,2023-01-30,2023-01-30,BA,Completed,Y,1.0,98,2664,17,17368,Stockholm,London,1153,789,Boeing,0.02456933,550.0,0,1,1.0,1.0,Monday   ,177.22448979591837,15.063313096270598,0.1781818181818182,0.2890656886734694,27.183673469387756,0.08499566348655681,17.346938775510203
AAAA554,BA1387,2023-01-30,2023-01-30,BA,Cancelled,,,77,2376,2360,18447,London,Trondheim,1289,295,Boeing,0.04320443,400.0,1,0,1.0,1.0,Monday   ,239.57142857142858,14.311093871217999,0.1925,0.7232533801298702,30.857142857142858,0.05973622963537626,3064.935064935065
AAAA825,BA1399,2023-01-30,2023-01-30,BA,Completed,Y,1.0,127,1620,21,45753,Bergen,London,888,,,,,0,1,1.0,1.0,Monday   ,360.25984251968504,51.523648648648646,,,12.755905511811024,0.14301801801801803,16.535433070866144
AAAA867,BA1534,2023-01-30,2023-01-30,BA,Cancelled,,,145,2430,640,103747,Toulouse,London,997,E90,Embraer,0.03912337,380.0,1,0,1.0,1.0,Monday   ,715.4965517241379,104.05917753259779,0.3815789473684211,0.26900689579310344,16.75862068965517,0.14543630892678033,441.37931034482756
AAAA562,BA1744,2023-01-30,2023-01-30,BA,Cancelled,,,189,0,0,14700,Glasgow,London,717,789,Boeing,0.02456933,550.0,1,0,1.0,1.0,Monday   ,77.77777777777777,20.502092050209207,0.34363636363636363,0.09320745825396826,0.0,0.26359832635983266,0.0
AAAA435,BA1774,2023-01-30,2023-01-30,BA,Scheduled,,,99,4752,29,23000,London,Valencia,1481,332,Airbus,1.64350667,406.0,0,0,1.0,1.0,Monday   ,232.32323232323233,15.530047265361242,0.2438423645320197,24.58619574010101,48.0,0.06684672518568535,29.292929292929294
AAAA593,BA1997,2023-01-30,2023-01-30,BA,Cancelled,,,0,2736,480,0,Lisbon,London,1846,332,Airbus,1.64350667,406.0,1,0,1.0,1.0,Monday   ,,0.0,0.0,,,0.0,
AAAA553,BA2002,2023-01-30,2023-01-30,BA,Scheduled,,,105,2484,1240,0,London,Lisbon,1846,E75,Embraer,0.06596092,88.0,0,0,1.0,1.0,Monday   ,0.0,0.0,1.1931818181818181,1.1596557935238094,23.65714285714286,0.056879739978331526,1180.952380952381
AAAA663,BA504,2023-01-30,2023-01-30,BA,Cancelled,,,71,486,24,0,Dammam,London,4705,E75,Embraer,0.06596092,88.0,1,0,1.0,1.0,Monday   ,0.0,0.0,0.8068181818181818,4.371072233802817,6.845070422535211,0.015090329436769395,33.80281690140845
AAAA166,BA1382,2023-01-31,2023-01-31,BA,Cancelled,,,50,3438,720,43559,London,Helsinki,1521,E75,Embraer,0.06596092,88.0,1,0,1.0,2.0,Tuesday  ,871.18,28.638395792241948,0.5681818181818182,2.0065311864,68.76,0.03287310979618672,1440.0
AAAA745,BA545,2023-01-31,2023-01-31,BA,Completed,N,0.0,277,3384,720,163403,London,Tel Aviv,3311,73H,Boeing,0.03374483,440.0,0,0,1.0,2.0,Tuesday  ,589.9025270758123,49.351555421322864,0.6295454545454545,0.4033542676173285,12.216606498194945,0.08366052552099064,259.927797833935
AAAA607,BA1387,2023-02-01,2023-02-01,BA,Scheduled,,,107,1332,0,40512,London,Trondheim,1289,332,Airbus,1.64350667,406.0,0,0,2.0,3.0,Wednesday,378.61682242990656,31.429014740108613,0.26354679802955666,19.798879417102803,12.448598130841122,0.08301008533747091,0.0
AAAA189,BA1390,2023-02-01,2023-02-01,BA,Scheduled,,,93,1620,33,100,Linköping,London,957,295,Boeing,0.04320443,400.0,0,0,2.0,3.0,Wednesday,1.075268817204301,0.1044932079414838,0.2325,0.4445875216129032,17.419354838709676,0.09717868338557993,35.483870967741936
AAAA577,BA1712,2023-02-01,2023-02-01,BA,Completed,Y,1.0,148,2430,920,16456,London,Aberdeen,703,,,,,0,1,2.0,3.0,Wednesday,111.1891891891892,23.408250355618776,,,16.41891891891892,0.21052631578947367,621.6216216216216
AAAA718,BA1712,2023-02-01,2023-02-01,BA,Scheduled,,,94,3402,600,6750,London,Aberdeen,703,E90,Embraer,0.03912337,380.0,0,0,2.0,3.0,Wednesday,71.80851063829788,9.601706970128022,0.24736842105263157,0.29259286287234043,36.191489361702125,0.1337126600284495,638.2978723404256
AAAA858,BA1762,2023-02-01,2023-02-01,BA,Completed,Y,1.0,174,0,11,12966,London,Humberside,370,772,Boeing,0.02009067,220.0,0,1,2.0,3.0,Wednesday,74.51724137931035,35.043243243243246,0.7909090909090909,0.04272153965517241,0.0,0.4702702702702703,6.321839080459771
AAAA408,BA1774,2023-02-01,2023-02-01,BA,Scheduled,,,93,1386,440,16456,London,Valencia,1481,73J,Boeing,0.02430067,330.0,0,0,2.0,3.0,Wednesday,176.94623655913978,11.111411208642808,0.2818181818181818,0.38698163731182794,14.903225806451612,0.06279540850776502,473.1182795698925
AAAA559,BA505,2023-02-01,2023-02-01,BA,Cancelled,,,188,414,1080,3900,London,Dubai,5168,73W,Boeing,0.041417,189.0,1,0,2.0,3.0,Wednesday,20.74468085106383,0.7546439628482973,0.9947089947089947,1.1385268936170212,2.202127659574468,0.03637770897832817,574.468085106383
AAAA174,BA631,2023-02-01,2023-02-01,BA,Scheduled,,,99,3240,13,38500,Kuala Lumpur,Jakarta,0,73J,Boeing,0.02430067,330.0,0,0,2.0,3.0,Wednesday,388.8888888888889,,0.3,,32.72727272727273,,13.131313131313133
AAAA344,BA631,2023-02-01,2023-02-01,BA,Scheduled,,,62,2862,160,12966,Kuala Lumpur,Jakarta,0,789,Boeing,0.02456933,550.0,0,0,2.0,3.0,Wednesday,209.1290322580645,,0.11272727272727273,,46.16129032258065,,258.06451612903226
AAAA600,BA1398,2023-02-02,2023-02-02,BA,Completed,N,0.0,87,0,640,15158,London,Bergen,888,789,Boeing,0.02456933,550.0,0,0,2.0,4.0,Thursday ,174.22988505747125,17.06981981981982,0.15818181818181817,0.2507766096551724,0.0,0.09797297297297297,735.6321839080459
AAAA450,BA1716,2023-02-02,2023-02-02,BA,Cancelled,,,0,1692,480,10559,Nantes,London,732,73J,Boeing,0.02430067,330.0,1,0,2.0,4.0,Thursday ,,14.424863387978142,0.0,,,0.0,
AAAA563,BA1723,2023-02-02,2023-02-02,BA,Scheduled,,,135,1692,13,10056,Nantes,London,732,,,,,0,0,2.0,4.0,Thursday ,74.4888888888889,13.737704918032787,,,12.533333333333333,0.18442622950819673,9.62962962962963
AAAA975,BA1730,2023-02-02,2023-02-02,BA,Completed,N,0.0,145,3402,1240,40706,Aarhus,London,583,789,Boeing,0.02456933,550.0,0,0,2.0,4.0,Thursday ,280.7310344827586,69.82161234991423,0.2636363636363636,0.09878565096551724,23.46206896551724,0.24871355060034306,855.1724137931034
AAAA347,BA2004,2023-02-02,2023-02-02,BA,Completed,N,0.0,0,2430,2000,38353,Madrid,London,1460,73W,Boeing,0.041417,189.0,0,0,2.0,4.0,Thursday ,,26.269178082191782,0.0,,,0.0,
AAAA249,BA2007,2023-02-02,2023-02-02,BA,Completed,N,0.0,99,1530,480,14465,London,Madrid,1460,332,Airbus,1.64350667,406.0,0,0,2.0,4.0,Thursday ,146.11111111111111,9.907534246575343,0.2438423645320197,24.23757311313131,15.454545454545455,0.06780821917808219,484.8484848484849
AAAA439,BA504,2023-02-02,2023-02-02,BA,Scheduled,,,77,0,18,163403,Dammam,London,4705,772,Boeing,0.02009067,220.0,0,0,2.0,4.0,Thursday ,2122.116883116883,34.72964930924548,0.35,1.2276182123376622,0.0,0.01636556854410202,23.376623376623375
AAAA310,BA1382,2023-02-03,2023-02-03,BA,Scheduled,,,148,2772,880,40859,London,Helsinki,1521,332,Airbus,1.64350667,406.0,0,0,2.0,5.0,Friday   ,276.0743243243243,26.863247863247864,0.3645320197044335,16.89036246668919,18.72972972972973,0.0973044049967127,594.5945945945946
AAAA389,BA1516,2023-02-03,2023-02-03,BA,Scheduled,,,84,0,0,25400,London,Edinburgh,665,332,Airbus,1.64350667,406.0,0,0,2.0,5.0,Friday   ,302.3809523809524,38.19548872180451,0.20689655172413793,13.011094470833333,0.0,0.12631578947368421,0.0
AAAA587,BA1705,2023-02-03,2023-02-03,BA,Scheduled,,,50,3060,29,43259,London,Aberdeen,703,,,,,0,0,2.0,5.0,Friday   ,865.18,61.534850640113795,,,61.2,0.07112375533428165,57.99999999999999
AAAA1012,BA543,2023-02-03,2023-02-03,BA,Completed,N,0.0,159,2772,0,0,London,Kuwait City,4355,E90,Embraer,0.03912337,380.0,0,0,2.0,5.0,Friday   ,0.0,0.0,0.41842105263157897,1.0715866437106918,17.433962264150942,0.0365097588978186,0.0
AAAA948,BA545,2023-02-03,2023-02-03,BA,Scheduled,,,84,486,480,68612,London,Tel Aviv,3311,E75,Embraer,0.06596092,88.0,0,0,2.0,5.0,Friday   ,816.8095238095239,20.722440350347327,0.9545454545454546,2.599959596666667,5.785714285714286,0.02536997885835095,571.4285714285714
AAAA986,BA894,2023-02-03,2023-02-03,BA,Scheduled,,,84,1674,0,10559,London,Panama City,8812,789,Boeing,0.02456933,550.0,0,0,2.0,5.0,Friday   ,125.70238095238095,1.1982523831139356,0.15272727272727274,2.577439713809524,19.928571428571427,0.009532455742169769,0.0
AAAA730,BA955,2023-02-03,2023-02-03,BA,Scheduled,,,135,3240,67,10303,Manila,Bangkok,2187,73W,Boeing,0.041417,189.0,0,0,2.0,5.0,Friday   ,76.31851851851852,4.7110196616369455,0.7142857142857143,0.6709554,24.0,0.06172839506172839,49.629629629629626
AAAA757,BA1394,2023-02-04,2023-02-04,BA,Completed,N,0.0,77,2610,320,0,London,Linköping,957,772,Boeing,0.02009067,220.0,0,0,2.0,6.0,Saturday ,0.0,0.0,0.35,0.24969832714285714,33.896103896103895,0.08045977011494253,415.5844155844155
AAAA783,BA1399,2023-02-04,2023-02-04,BA,Scheduled,,,122,648,0,450,Bergen,London,888,73J,Boeing,0.02430067,330.0,0,0,2.0,6.0,Saturday ,3.6885245901639343,0.5067567567567568,0.3696969696969697,0.17687700786885246,5.311475409836065,0.1373873873873874,0.0
AAAA931,BA1716,2023-02-04,2023-02-04,BA,Cancelled,,,130,2430,0,48700,Nantes,London,732,,,,,1,0,2.0,6.0,Saturday ,374.61538461538464,66.53005464480874,,,18.692307692307693,0.17759562841530055,0.0
AAAA253,BA1762,2023-02-04,2023-02-04,BA,Cancelled,,,135,0,14,175471,London,Humberside,370,73J,Boeing,0.02430067,330.0,1,0,2.0,6.0,Saturday ,1299.7851851851851,474.24594594594595,0.4090909090909091,0.06660183629629629,0.0,0.36486486486486486,10.37037037037037
AAAA549,BA2000,2023-02-04,2023-02-04,BA,Scheduled,,,88,1746,24,31288,London,Lisbon,1846,73J,Boeing,0.02430067,330.0,0,0,2.0,6.0,Saturday ,355.54545454545456,16.94907908992416,0.26666666666666666,0.5097617820454545,19.84090909090909,0.047670639219934995,27.27272727272727
